"fid","username","reaction_count","reply_count","reaction_reply_ratio","url","text"
"248001","<a href=""https://warpcast.com/azrkhr"" target=""_blank"">azrkhr</a>","1828","26","70.3076923076923","<a href=""https://warpcast.com/azrkhr/0x9f01ba13"" target=""_blank"">https://warpcast.com/azrkhr/0x9f01ba13</a>","Markets are bleeding 😱"
"18471","<a href=""https://warpcast.com/ur"" target=""_blank"">ur</a>","1781","22","80.95454545454545","<a href=""https://warpcast.com/ur/0xb472f640"" target=""_blank"">https://warpcast.com/ur/0xb472f640</a>","I just watched the new My Hero Academia movie! My thoughts... well."
"374339","<a href=""https://warpcast.com/cmon"" target=""_blank"">cmon</a>","1779","36","49.416666666666664","<a href=""https://warpcast.com/cmon/0x8f44d18f"" target=""_blank"">https://warpcast.com/cmon/0x8f44d18f</a>","Shello amazing creatures 🌊 🧜‍♀️ \nI cannot believe that Lonely Mermaid and 3 gifts auction at mysticgarden.lens has been sold for 19900 $Bonsai! \nThank you kaitoren.lens for winning this auction and seeing my soul after the image!\nI am blessed by this incredible community🧜‍♀️🌊"
"535436","<a href=""https://warpcast.com/cryptohindio"" target=""_blank"">cryptohindio</a>","1763","13","135.6153846153846","<a href=""https://warpcast.com/cryptohindio/0xa6c0cb34"" target=""_blank"">https://warpcast.com/cryptohindio/0xa6c0cb34</a>","😁Good time to initiate $EIGEN unstake\n\n⛽2gwei\n\n✅I just completed the txn\n🪙Only $0.4 gas fee\n\n💙Like\n🔁RT"
"247746","<a href=""https://warpcast.com/lawliw"" target=""_blank"">lawliw</a>","1750","11","159.0909090909091","<a href=""https://warpcast.com/lawliw/0xebfffcdd"" target=""_blank"">https://warpcast.com/lawliw/0xebfffcdd</a>","Did you know that butterflies have a unique ability to taste food through their feet? This means they can detect the taste of a food source simply by standing on it. When a butterfly’s feet touch a plant, it can determine whether the plant is suitable for laying eggs or as a food source, thanks to taste sensors located in their feet. Sometimes, the small wonders of the natural world appear in unexpected places, and this ability is a perfect example of how fascinating and innovative the ways living creatures adapt and interact with their environment can be."
"248001","<a href=""https://warpcast.com/azrkhr"" target=""_blank"">azrkhr</a>","1713","19","90.15789473684211","<a href=""https://warpcast.com/azrkhr/0x8f542916"" target=""_blank"">https://warpcast.com/azrkhr/0x8f542916</a>","ETF"
"247746","<a href=""https://warpcast.com/lawliw"" target=""_blank"">lawliw</a>","1696","22","77.0909090909091","<a href=""https://warpcast.com/lawliw/0xef97795c"" target=""_blank"">https://warpcast.com/lawliw/0xef97795c</a>","In the end, you only have yourself."
"247746","<a href=""https://warpcast.com/lawliw"" target=""_blank"">lawliw</a>","1694","24","70.58333333333333","<a href=""https://warpcast.com/lawliw/0xbab336f1"" target=""_blank"">https://warpcast.com/lawliw/0xbab336f1</a>","GM 🌤️\nHappy weekend !"
"248001","<a href=""https://warpcast.com/azrkhr"" target=""_blank"">azrkhr</a>","1693","20","84.65","<a href=""https://warpcast.com/azrkhr/0x2162b5a1"" target=""_blank"">https://warpcast.com/azrkhr/0x2162b5a1</a>","Gm frends 🫂"
"535436","<a href=""https://warpcast.com/cryptohindio"" target=""_blank"">cryptohindio</a>","1679","7","239.85714285714286","<a href=""https://warpcast.com/cryptohindio/0xc4d8f8a9"" target=""_blank"">https://warpcast.com/cryptohindio/0xc4d8f8a9</a>","💥Simple guide on @LineaBuild Name Service\n\n👇Mint your free Linea ENS\n✅Free if u have POH\n\n🔗names.linea.build\n✅Search for required name\n✅Sign txn\n⌛Wait 60sec\n✅Sign 2nd Txn\n\n💥Done\n⛽$0.1\n\n😁Usually domain cost $5 per year\n✅This one for free for 3 years\n\n💙Like\n🔁RT"
"535436","<a href=""https://warpcast.com/cryptohindio"" target=""_blank"">cryptohindio</a>","1662","11","151.0909090909091","<a href=""https://warpcast.com/cryptohindio/0x236ceeba"" target=""_blank"">https://warpcast.com/cryptohindio/0x236ceeba</a>","😊Good morning"
"72","<a href=""https://warpcast.com/garrytan"" target=""_blank"">garrytan</a>","1653","127","13.015748031496063","<a href=""https://warpcast.com/garrytan/0x064e8b47"" target=""_blank"">https://warpcast.com/garrytan/0x064e8b47</a>","We are doing our first ever YC Fall Batch. \n\nApplications are due August 27 and the batch starts September 29. If you’re ready to start your company now you don’t have to wait til our Winter batch anymore. \n\nIt’s time to build your dreams. Let’s go 🚀 \n\nhttps://www.ycombinator.com/blog/yc-fall-2024?1"
"535436","<a href=""https://warpcast.com/cryptohindio"" target=""_blank"">cryptohindio</a>","1634","14","116.71428571428571","<a href=""https://warpcast.com/cryptohindio/0x8dbd8b49"" target=""_blank"">https://warpcast.com/cryptohindio/0x8dbd8b49</a>","🔴Red continue"
"293542","<a href=""https://warpcast.com/thedefimetro"" target=""_blank"">thedefimetro</a>","1631","21","77.66666666666667","<a href=""https://warpcast.com/thedefimetro/0x11a36789"" target=""_blank"">https://warpcast.com/thedefimetro/0x11a36789</a>","Survivorship bias at its peak.\n\nProfit and loss screenshots are the most intoxicating drugs in this ecosystem.\n\nThe best marketing for crypto is seeing someone turn a few hundred dollars into thousands, perhaps millions. \n\nThe untold story is the thousands of shots it took to hit it. For every 100x, there have been tens to fifties of -95% behind it.\n\nDon't freak out over the cognitive fallacy. As much as you have a strong conviction and DYOR on the project you're invested in. \n\nYou're doing pretty well at your own pace; the winnings are coming. We aren't going down forever!"
"535436","<a href=""https://warpcast.com/cryptohindio"" target=""_blank"">cryptohindio</a>","1627","13","125.15384615384616","<a href=""https://warpcast.com/cryptohindio/0x99963e68"" target=""_blank"">https://warpcast.com/cryptohindio/0x99963e68</a>","🫠Just checked my portfolio"
"247746","<a href=""https://warpcast.com/lawliw"" target=""_blank"">lawliw</a>","1623","14","115.92857142857143","<a href=""https://warpcast.com/lawliw/0x4a07a2a5"" target=""_blank"">https://warpcast.com/lawliw/0x4a07a2a5</a>","The shortest war in history lasted just 38 to 45 minutes. It was between Britain and Zanzibar on August 27, 1896, proving that sometimes the most fleeting moments can change the course of history."
"72","<a href=""https://warpcast.com/garrytan"" target=""_blank"">garrytan</a>","1614","188","8.585106382978724","<a href=""https://warpcast.com/garrytan/0xa3f9d9c7"" target=""_blank"">https://warpcast.com/garrytan/0xa3f9d9c7</a>","What’s up fam"
"247746","<a href=""https://warpcast.com/lawliw"" target=""_blank"">lawliw</a>","1613","30","53.766666666666666","<a href=""https://warpcast.com/lawliw/0x2ef8b3cf"" target=""_blank"">https://warpcast.com/lawliw/0x2ef8b3cf</a>","Gm Frens ! 🌤️ 💜"
"247746","<a href=""https://warpcast.com/lawliw"" target=""_blank"">lawliw</a>","1611","19","84.78947368421052","<a href=""https://warpcast.com/lawliw/0x9482f3ce"" target=""_blank"">https://warpcast.com/lawliw/0x9482f3ce</a>","Gm 🌤️\nLet's keep phavering 💜"
"5650","<a href=""https://warpcast.com/vitalik.eth"" target=""_blank"">vitalik.eth</a>","1583","112","14.133928571428571","<a href=""https://warpcast.com/vitalik.eth/0xce99caa8"" target=""_blank"">https://warpcast.com/vitalik.eth/0xce99caa8</a>","Looks like people have realized that court documents are public statements and are well on their way to optimizing around that reality.\n\nhttps://x.com/Kyrannio/status/1820551242353189217"
"3","<a href=""https://warpcast.com/dwr.eth"" target=""_blank"">dwr.eth</a>","1576","211","7.469194312796208","<a href=""https://warpcast.com/dwr.eth/0x3000c245"" target=""_blank"">https://warpcast.com/dwr.eth/0x3000c245</a>","Why are Farcaster builders so optimistic when X, Y, and Z bad things exist?\n\nMy brother, bad is the default. \n\nIt’s entropy.\n\nFailure is the most likely outcome when building something new.\n\nIf you’re not a definite optimist, you’ve got no chance in making it happen. \n\nEven if you’re a rational person, you have to be willing to suspend belief just enough to make the bet despite all the bad.\n\nAnd then it’s just week of week progress and try not to die (mostly figuratively). For years."
"247746","<a href=""https://warpcast.com/lawliw"" target=""_blank"">lawliw</a>","1573","14","112.35714285714286","<a href=""https://warpcast.com/lawliw/0x3d71d826"" target=""_blank"">https://warpcast.com/lawliw/0x3d71d826</a>","Did you know that the human brain generates enough electricity to power a small light bulb? Our minds are not only filled with brilliant ideas but also literally produce light. Each time neurons in our brain communicate, they generate small electrical impulses. When combined, this electrical activity can reach around 20 watts, enough to power a small light bulb. This phenomenon showcases the astonishing and dynamic nature of the human brain, serving not only as an information processing center but also as a source of energy. This underscores that behind every thought and idea lies real power, making the brain one of the most remarkable and potent organs in our body."
"2","<a href=""https://warpcast.com/v"" target=""_blank"">v</a>","1533","254","6.035433070866142","<a href=""https://warpcast.com/v/0xd0b3656c"" target=""_blank"">https://warpcast.com/v/0xd0b3656c</a>","Update: experiment was a success, power badge is no more in Warpcast!\n\nActive users saw no impact and new users benefitted from this change. Warpcast will remove power badges from the UI permanently. \n\nIf you are a developer who uses Power Badge,  will continue supporting the Power Badge API for you."
"535436","<a href=""https://warpcast.com/cryptohindio"" target=""_blank"">cryptohindio</a>","1528","10","152.8","<a href=""https://warpcast.com/cryptohindio/0x0af56444"" target=""_blank"">https://warpcast.com/cryptohindio/0x0af56444</a>","📝 @ZircuitL2 Team just confirmed👇\n\n📤U can Claim $ZRC\n❌Can't trade just like Eigen\n✅Tradable on Mainnet phase2\n\n🪙Total supply - 10B\n🪙S1 - 700M\n👥262K eligible\n📸Snapshot - 7July\n\n🔗Tokenomics link - docs.zircuit.com/tokenomics/zir…\n\n📝Announcement soon\n\n💙Like\n🔁RT"
"18471","<a href=""https://warpcast.com/ur"" target=""_blank"">ur</a>","1520","34","44.705882352941174","<a href=""https://warpcast.com/ur/0x8193d23a"" target=""_blank"">https://warpcast.com/ur/0x8193d23a</a>","The market's been crazy busy, but I'll win. Why? Because I’m the strongest!\n\n勝つさ"
"37","<a href=""https://warpcast.com/balajis.eth"" target=""_blank"">balajis.eth</a>","1510","335","4.507462686567164","<a href=""https://warpcast.com/balajis.eth/0xdfcfcafd"" target=""_blank"">https://warpcast.com/balajis.eth/0xdfcfcafd</a>","FARCASTER LOGIN\n\nWhat is Farcaster good for?\n\nIt’s good for devs.\nIt’s good for data analysts.\nAnd it’s good for social login.\n\nThe last is the thing I’m most interested in. \n\nWhen you start a new site you can use Google or Apple login. And that’s fine. But it just gives you an email. And maybe Google Drive access in Google’s case.\n\nYou can also use X/Twitter, Facebook, or LinkedIn. But those APIs change so quickly and adversarially that you can’t really build features on your site that rely on them. So you end up using them similarly to Google login, where you get a username only.\n\nNow arrives Farcaster. The first fairly large scale decentralized crypto social protocol. Where people aren’t in it solely for the money.\n\nNow, for all users who log in with Farcaster, suddenly you can provide encrypted messaging between accounts and pull their full social context. And if they’ve connected a wallet and ENS, they have a balance and can spend and receive money in your app.\n\nThis changes everything."
"99","<a href=""https://warpcast.com/jessepollak"" target=""_blank"">jessepollak</a>","1498","204","7.3431372549019605","<a href=""https://warpcast.com/jessepollak/0xa041e457"" target=""_blank"">https://warpcast.com/jessepollak/0xa041e457</a>","thank you to everyone who came to /basecamp001 or joined us in the experience from afar.\n\nkeep building and stay based 🔵"
"18471","<a href=""https://warpcast.com/ur"" target=""_blank"">ur</a>","1492","26","57.38461538461539","<a href=""https://warpcast.com/ur/0x385fd1f7"" target=""_blank"">https://warpcast.com/ur/0x385fd1f7</a>","It's festival time! 🎉🌟"
"293542","<a href=""https://warpcast.com/thedefimetro"" target=""_blank"">thedefimetro</a>","1487","18","82.61111111111111","<a href=""https://warpcast.com/thedefimetro/0x4fe695ae"" target=""_blank"">https://warpcast.com/thedefimetro/0x4fe695ae</a>","Free mint.\nZK Airdrop Hunter Badge.\n\nDeBank releases a new Web3 badge for users who received the $ZK airdrop and were verified as non-Sybils.\n\nRooting for frens who got in on the airdrop via Zksync's collaboration with BONSAI on Lens. 🌿\n\nMint this and other available badges on the platform, as they might turn out to be among the eligibility criteria for Debank's token airdrop. Also, keep accumulating XP. 🪂"
"5650","<a href=""https://warpcast.com/vitalik.eth"" target=""_blank"">vitalik.eth</a>","1481","161","9.198757763975156","<a href=""https://warpcast.com/vitalik.eth/0xc17d08ef"" target=""_blank"">https://warpcast.com/vitalik.eth/0xc17d08ef</a>","There's sushi restaurants and then there's.... sushi restaurants."
"476724","<a href=""https://warpcast.com/aiman-shehzor"" target=""_blank"">aiman-shehzor</a>","1459","35","41.68571428571428","<a href=""https://warpcast.com/aiman-shehzor/0x53909794"" target=""_blank"">https://warpcast.com/aiman-shehzor/0x53909794</a>","Gm frens\nHere is phaver new update \n#1 Language translations #2 Email update\n#3 video quality + native warpcast support,\n""Which update you like ? let me know in the comments, stay tuned for big news and another big update like $social holder, see you in next video. ❤️"
"247746","<a href=""https://warpcast.com/lawliw"" target=""_blank"">lawliw</a>","1452","14","103.71428571428571","<a href=""https://warpcast.com/lawliw/0x548d5d8b"" target=""_blank"">https://warpcast.com/lawliw/0x548d5d8b</a>","Did you know that honeybees have a unique and fascinating way of communicating with each other? They use a dance known as the ""waggle dance"" to convey crucial information about the location of flowers and food sources to their fellow bees in the hive. In this dance, the worker bee waggles its body in a specific pattern that includes the direction and distance of the food source relative to the position of the sun. Other bees carefully observe this movement and then fly to the indicated location to collect nectar and pollen. This method of communication highlights the sophisticated and organized social life of honeybees, as well as the importance of cooperation in ensuring the colony's survival. This phenomenon is not only astonishing but also illustrates the hidden beauty and intelligence within the natural world."
"12921","<a href=""https://warpcast.com/jessyjeanne"" target=""_blank"">jessyjeanne</a>","1448","34","42.588235294117645","<a href=""https://warpcast.com/jessyjeanne/0xc86761c8"" target=""_blank"">https://warpcast.com/jessyjeanne/0xc86761c8</a>","gm 🥹👉🏼👈🏼 uhhh i was wondering who wants some $FRIES for $social summer??? \n\n said “gib $fries to everyone” \n🥹 so here i am, asking once again WHO WANTS SOME? 🍟🍟🍟\n\nRULES:\n\n👇🏼 quote mirror this post with “  gibs $fries for $social summer” \n👇🏼 leave ur wallet address in the comments \n\nthanks bye 🍟"
"247746","<a href=""https://warpcast.com/lawliw"" target=""_blank"">lawliw</a>","1428","13","109.84615384615384","<a href=""https://warpcast.com/lawliw/0x95b72789"" target=""_blank"">https://warpcast.com/lawliw/0x95b72789</a>","Did you know that honey has incredibly strong antibacterial properties and can last for thousands of years without spoiling? Discoveries of honey in ancient Egyptian tombs provide clear evidence of honey's enduring quality throughout human history. Honey contains natural substances like hydrogen peroxide and organic acids that inhibit the growth of bacteria and microorganisms, making it one of the most enduring foods in the world. Even after being in tombs for thousands of years, honey can still be used or consumed, showcasing the remarkable durability of this natural product. Honey's ability to last so long highlights not only its practical value but also its significance in various cultures and civilizations throughout history."
